ID,answer
RD_E_S_20230305,0.0
RD_E_S_20230306,133.41038312369605
RD_E_S_20230307,140.45613949176564
RD_E_S_20230308,136.38367045558752
RD_E_S_20230309,134.37858660709037
RD_E_S_20230310,137.94935748238638
RD_E_S_20230311,131.74907778819855
RD_E_S_20230312,0.0
RD_E_S_20230313,138.20938921594424
RD_E_S_20230314,146.78842910214553
RD_E_S_20230315,142.90808948225006
RD_E_S_20230316,139.93019530776593
RD_E_S_20230317,141.17137089929986
RD_E_S_20230318,136.3622294565038
RD_E_S_20230319,0.0
RD_E_S_20230320,139.3348246628564
RD_E_S_20230321,151.39377234973
RD_E_S_20230322,150.86513820681515
RD_E_S_20230323,147.81984996527288
RD_E_S_20230324,148.1613819336797
RD_E_S_20230325,142.91034196315576
RD_E_S_20230326,0.0
RD_E_S_20230327,145.7320375369398
RD_E_S_20230328,154.81473020373298
RD_E_S_20230329,151.38002860050074
RD_E_S_20230330,147.4527149925498
RD_E_S_20230331,154.43410572357732
BC_A_J_20230304,121.65145456506214
BC_A_J_20230305,0.0
BC_A_J_20230306,117.40474344010288
BC_A_J_20230307,123.53229211723858
BC_A_J_20230308,118.42080798659273
BC_A_J_20230309,115.01147787951624
BC_A_J_20230310,117.73757686131141
BC_A_J_20230311,119.53452642181516
BC_A_J_20230312,0.0
BC_A_J_20230313,119.52364960032995
BC_A_J_20230314,127.97461836967143
BC_A_J_20230315,121.77659938439169
BC_A_J_20230316,115.58874750652112
BC_A_J_20230317,117.91079311331598
BC_A_J_20230318,119.1403410117719
BC_A_J_20230319,0.0
BC_A_J_20230320,120.4663664859461
BC_A_J_20230321,131.826775974008
BC_A_J_20230322,127.74563863174487
BC_A_J_20230323,125.24713601729447
BC_A_J_20230324,126.61538139865156
BC_A_J_20230325,127.08566965826851
BC_A_J_20230326,0.0
BC_A_J_20230327,126.78504563472784
BC_A_J_20230328,135.2511564470587
BC_A_J_20230329,128.81429886670028
BC_A_J_20230330,122.76826493346026
BC_A_J_20230331,126.78540109625813
BC_A_S_20230304,201.5779175755714
BC_A_S_20230305,0.0
BC_A_S_20230306,194.76799698320374
BC_A_S_20230307,196.58131899938246
BC_A_S_20230308,189.01782085424085
BC_A_S_20230309,201.04540178895377
BC_A_S_20230310,199.89417709515268
BC_A_S_20230311,193.886723648769
BC_A_S_20230312,0.0
BC_A_S_20230313,199.69534233264852
BC_A_S_20230314,200.52079765647838
BC_A_S_20230315,193.19574130428674
BC_A_S_20230316,204.06051302815223
BC_A_S_20230317,202.42912444919207
BC_A_S_20230318,196.85342897010898
BC_A_S_20230319,0.0
BC_A_S_20230320,198.49602374280943
BC_A_S_20230321,203.71543495030804
BC_A_S_20230322,199.32282273689395
BC_A_S_20230323,210.59147279975554
BC_A_S_20230324,206.98405676510296
BC_A_S_20230325,203.11554881344054
BC_A_S_20230326,0.0
BC_A_S_20230327,204.45204559432412
BC_A_S_20230328,207.58401494886203
BC_A_S_20230329,201.9544309191907
BC_A_S_20230330,213.82953792808425
BC_A_S_20230331,212.46831839956593
BC_B_J_20230304,1021.7495599057831
BC_B_J_20230305,0.0
BC_B_J_20230306,1047.05465468651
BC_B_J_20230307,1030.8817534837415
BC_B_J_20230308,1013.067292498209
BC_B_J_20230309,1034.207069705681
BC_B_J_20230310,1028.6869307688626
BC_B_J_20230311,1043.47935254929
BC_B_J_20230312,0.0
BC_B_J_20230313,1050.871162747048
BC_B_J_20230314,1029.8315762097511
BC_B_J_20230315,1002.421995325551
BC_B_J_20230316,1065.632623919279
BC_B_J_20230317,1077.6228712904149
BC_B_J_20230318,1105.3296707813606
BC_B_J_20230319,0.0
BC_B_J_20230320,1170.7465130693063
BC_B_J_20230321,1152.2497681974535
BC_B_J_20230322,1143.2827334953377
BC_B_J_20230323,1169.1804057210081
BC_B_J_20230324,1138.6950401296285
BC_B_J_20230325,1181.1419031642713
BC_B_J_20230326,0.0
BC_B_J_20230327,1191.6729648459918
BC_B_J_20230328,1182.0261720904214
BC_B_J_20230329,1142.0119514462021
BC_B_J_20230330,1186.551634380002
BC_B_J_20230331,1136.8172741775568
BC_B_S_20230304,856.7966264248403
BC_B_S_20230305,0.0
BC_B_S_20230306,881.3831757137191
BC_B_S_20230307,897.208683468599
BC_B_S_20230308,866.6793693096424
BC_B_S_20230309,883.3885319367395
BC_B_S_20230310,896.0367994798943
BC_B_S_20230311,875.0717638308602
BC_B_S_20230312,0.0
BC_B_S_20230313,879.181665395716
BC_B_S_20230314,884.3364250329727
BC_B_S_20230315,846.4806116150735
BC_B_S_20230316,891.5783252683098
BC_B_S_20230317,924.9002476867586
BC_B_S_20230318,902.1792169288716
BC_B_S_20230319,0.0
BC_B_S_20230320,949.7651456317974
BC_B_S_20230321,960.4054301186412
BC_B_S_20230322,933.7779487320705
BC_B_S_20230323,954.8987559257507
BC_B_S_20230324,958.7169851522411
BC_B_S_20230325,934.8232467671899
BC_B_S_20230326,0.0
BC_B_S_20230327,945.1550005134832
BC_B_S_20230328,974.7611632929652
BC_B_S_20230329,928.2770987180186
BC_B_S_20230330,958.6897499402326
BC_B_S_20230331,956.4825912406349
BC_C_J_20230304,786.4240317834749
BC_C_J_20230305,0.0
BC_C_J_20230306,810.5436910765779
BC_C_J_20230307,776.6325714550817
BC_C_J_20230308,777.1461175351599
BC_C_J_20230309,793.7598741620607
BC_C_J_20230310,791.9263112650508
BC_C_J_20230311,786.652549447727
BC_C_J_20230312,0.0
BC_C_J_20230313,817.7311099106743
BC_C_J_20230314,775.3335363552596
BC_C_J_20230315,796.9735928869126
BC_C_J_20230316,833.8980054075422
BC_C_J_20230317,838.1483959488959
BC_C_J_20230318,839.2986514191512
BC_C_J_20230319,0.0
BC_C_J_20230320,890.2404303981588
BC_C_J_20230321,864.7827807704756
BC_C_J_20230322,851.6211234086394
BC_C_J_20230323,877.8106730235794
BC_C_J_20230324,860.67037628181
BC_C_J_20230325,865.5536947291407
BC_C_J_20230326,0.0
BC_C_J_20230327,889.504639121679
BC_C_J_20230328,876.0648281281966
BC_C_J_20230329,854.4050602206706
BC_C_J_20230330,889.5714054863882
BC_C_J_20230331,869.744629186329
BC_C_S_20230304,594.4256530561645
BC_C_S_20230305,0.0
BC_C_S_20230306,591.6568905135933
BC_C_S_20230307,637.8144529799745
BC_C_S_20230308,608.7576557862978
BC_C_S_20230309,614.5094447260147
BC_C_S_20230310,605.5056282632621
BC_C_S_20230311,610.0222238808673
BC_C_S_20230312,0.0
BC_C_S_20230313,592.0239764152586
BC_C_S_20230314,626.609050556852
BC_C_S_20230315,622.1413375977407
BC_C_S_20230316,627.2522400158185
BC_C_S_20230317,638.4230166155866
BC_C_S_20230318,630.1009063056238
BC_C_S_20230319,0.0
BC_C_S_20230320,648.7298596102904
BC_C_S_20230321,695.0718708445173
BC_C_S_20230322,668.0100235733814
BC_C_S_20230323,673.9642314226036
BC_C_S_20230324,686.1355845755459
BC_C_S_20230325,673.6166846567805
BC_C_S_20230326,0.0
BC_C_S_20230327,673.0378301296137
BC_C_S_20230328,716.5596134696619
BC_C_S_20230329,684.2384813803496
BC_C_S_20230330,696.4018081941805
BC_C_S_20230331,690.624657635039
BC_D_J_20230304,816.7543095765901
BC_D_J_20230305,0.0
BC_D_J_20230306,843.0566351972816
BC_D_J_20230307,822.864155857255
BC_D_J_20230308,808.8760221953894
BC_D_J_20230309,823.1162178381292
BC_D_J_20230310,828.855332111559
BC_D_J_20230311,804.0859582229901
BC_D_J_20230312,0.0
BC_D_J_20230313,839.6409716225369
BC_D_J_20230314,821.7396326956956
BC_D_J_20230315,823.763609779208
BC_D_J_20230316,859.1077758204759
BC_D_J_20230317,880.4587161751363
BC_D_J_20230318,864.7882064450961
BC_D_J_20230319,0.0
BC_D_J_20230320,930.2513022477519
BC_D_J_20230321,914.4798099809983
BC_D_J_20230322,908.9062526753967
BC_D_J_20230323,914.7596737268265
BC_D_J_20230324,922.4468683247441
BC_D_J_20230325,911.5331165891832
BC_D_J_20230326,0.0
BC_D_J_20230327,959.9855399978895
BC_D_J_20230328,946.4650702510673
BC_D_J_20230329,929.4564844697717
BC_D_J_20230330,931.2896491714437
BC_D_J_20230331,948.4427026692337
BC_E_J_20230304,669.3544649417958
BC_E_J_20230305,0.0
BC_E_J_20230306,680.1414198614646
BC_E_J_20230307,683.4859278537331
BC_E_J_20230308,702.4044421737884
BC_E_J_20230309,690.911077222279
BC_E_J_20230310,673.3737182449336
BC_E_J_20230311,669.4283486527889
BC_E_J_20230312,0.0
BC_E_J_20230313,670.0085479296466
BC_E_J_20230314,670.2545634769788
BC_E_J_20230315,697.6616285836652
BC_E_J_20230316,699.4852429462823
BC_E_J_20230317,708.0876650925486
BC_E_J_20230318,700.2721223412217
BC_E_J_20230319,0.0
BC_E_J_20230320,723.3382588183484
BC_E_J_20230321,730.922997955808
BC_E_J_20230322,749.2728603327203
BC_E_J_20230323,721.8783642268296
BC_E_J_20230324,730.4601290289779
BC_E_J_20230325,720.9312641258206
BC_E_J_20230326,0.0
BC_E_J_20230327,735.8863964065097
BC_E_J_20230328,744.065490983124
BC_E_J_20230329,756.871650986055
BC_E_J_20230330,730.4354741754279
BC_E_J_20230331,728.1377020004944
BC_E_S_20230304,949.3120314441184
BC_E_S_20230305,0.0
BC_E_S_20230306,981.5811133591175
BC_E_S_20230307,958.3302101038461
BC_E_S_20230308,949.1681775504234
BC_E_S_20230309,988.5576483849601
BC_E_S_20230310,976.1427224422272
BC_E_S_20230311,958.7080814174902
BC_E_S_20230312,0.0
BC_E_S_20230313,992.6655128150361
BC_E_S_20230314,970.562306584841
BC_E_S_20230315,940.1921678887046
BC_E_S_20230316,1031.6136219153097
BC_E_S_20230317,1039.039790723737
BC_E_S_20230318,1030.9588397956936
BC_E_S_20230319,0.0
BC_E_S_20230320,1112.6986034325705
BC_E_S_20230321,1097.0687611479125
BC_E_S_20230322,1063.362122668252
BC_E_S_20230323,1105.2380902726973
BC_E_S_20230324,1094.4055894393177
BC_E_S_20230325,1081.4640328977396
BC_E_S_20230326,0.0
BC_E_S_20230327,1126.3595241305234
BC_E_S_20230328,1112.529989717157
BC_E_S_20230329,1071.6545646653058
BC_E_S_20230330,1111.4145077394614
BC_E_S_20230331,1086.9452531471657
CB_F_J_20230304,941.9881508570766
CB_F_J_20230305,0.0
CB_F_J_20230306,983.4814861660727
CB_F_J_20230307,938.1364807976965
CB_F_J_20230308,928.5400521041909
CB_F_J_20230309,973.2012867153356
CB_F_J_20230310,948.4947728385002
CB_F_J_20230311,947.2190336873668
CB_F_J_20230312,0.0
CB_F_J_20230313,986.5158406942514
CB_F_J_20230314,947.8850948509516
CB_F_J_20230315,930.8616351635416
CB_F_J_20230316,1015.0161926348488
CB_F_J_20230317,1005.8283162320553
CB_F_J_20230318,1017.0657348484108
CB_F_J_20230319,0.0
CB_F_J_20230320,1102.3104720867184
CB_F_J_20230321,1083.3873580187008
CB_F_J_20230322,1049.977641209533
CB_F_J_20230323,1103.1585786047726
CB_F_J_20230324,1072.422043145465
CB_F_J_20230325,1079.471842259397
CB_F_J_20230326,0.0
CB_F_J_20230327,1125.1719040789324
CB_F_J_20230328,1112.908786044038
CB_F_J_20230329,1065.926003434963
CB_F_J_20230330,1117.9755227813946
CB_F_J_20230331,1081.55031362853
RD_F_J_20230304,819.5132278448101
RD_F_J_20230305,0.0
RD_F_J_20230306,821.4547544065194
RD_F_J_20230307,844.6671152925138
RD_F_J_20230308,841.2938382871231
RD_F_J_20230309,856.3891520549015
RD_F_J_20230310,839.325419486579
RD_F_J_20230311,832.7940716308025
RD_F_J_20230312,0.0
RD_F_J_20230313,822.962277480256
RD_F_J_20230314,844.085031985907
RD_F_J_20230315,832.3706588399008
RD_F_J_20230316,867.8777526653818
RD_F_J_20230317,877.4733214232589
RD_F_J_20230318,869.8603913374174
RD_F_J_20230319,0.0
RD_F_J_20230320,892.4739849161665
RD_F_J_20230321,919.8787621201511
RD_F_J_20230322,899.9728185110064
RD_F_J_20230323,916.5797063331213
RD_F_J_20230324,917.929188350233
RD_F_J_20230325,897.2326023147161
RD_F_J_20230326,0.0
RD_F_J_20230327,908.0941066902724
RD_F_J_20230328,953.2460051863858
RD_F_J_20230329,927.3195892718024
RD_F_J_20230330,929.900798348545
RD_F_J_20230331,918.1944195302552
